utterance_id,source,target
6-PMUL1483,u-41,s-54
7-PMUL1483,s-54,u-40
8-PMUL1483,u-40,s-13
9-PMUL1483,s-13,u-0
10-PMUL1483,u-0,s-7
11-PMUL1483,s-7,u-4
12-PMUL1483,u-4,s-10
13-PMUL1483,s-10,u-8
14-PMUL1483,u-8,s-22
15-PMUL1483,s-22,u-40
16-PMUL1483,u-40,s-3
17-PMUL1483,s-3,u-47
18-PMUL1483,u-47,s-63
19-PMUL1483,s-63,u-46
20-PMUL1483,u-46,s-38
0-WOZ20051,u-42,s-23
1-WOZ20051,s-23,u-23
2-WOZ20051,u-23,s-23
3-WOZ20051,s-23,u-56
4-WOZ20051,u-56,s-54
5-WOZ20051,s-54,u-46
6-WOZ20051,u-46,s-49
0-MUL0052,u-20,s-28
1-MUL0052,s-28,u-15
2-MUL0052,u-15,s-58
3-MUL0052,s-58,u-11
4-MUL0052,u-11,s-14
5-MUL0052,s-14,u-11
6-MUL0052,u-11,s-22
7-MUL0052,s-22,u-11
8-MUL0052,u-11,s-21
9-MUL0052,s-21,u-13
10-MUL0052,u-13,s-4
11-MUL0052,s-4,u-25
12-MUL0052,u-25,s-23
13-MUL0052,s-23,u-46
14-MUL0052,u-46,s-46
0-PMUL3616,u-25,s-74
1-PMUL3616,s-74,u-44
2-PMUL3616,u-44,s-23
3-PMUL3616,s-23,u-56
4-PMUL3616,u-56,s-54
5-PMUL3616,s-54,u-0
6-PMUL3616,u-0,s-9
7-PMUL3616,s-9,u-6
8-PMUL3616,u-6,s-9
9-PMUL3616,s-9,u-0
10-PMUL3616,u-0,s-48
11-PMUL3616,s-48,u-49
12-PMUL3616,u-49,s-19
13-PMUL3616,s-19,u-0
14-PMUL3616,u-0,s-65
0-SNG01740,u-33,s-53
1-SNG01740,s-53,u-56
2-SNG01740,u-56,s-52
3-SNG01740,s-52,u-47
4-SNG01740,u-47,s-40
5-SNG01740,s-40,u-56
6-SNG01740,u-56,s-67
7-SNG01740,s-67,u-47
8-SNG01740,u-47,s-41
0-MUL1709,u-28,s-73
1-MUL1709,s-73,u-35
2-MUL1709,u-35,s-61
3-MUL1709,s-61,u-56
4-MUL1709,u-56,s-59
5-MUL1709,s-59,u-0
6-MUL1709,u-0,s-13
7-MUL1709,s-13,u-0
8-MUL1709,u-0,s-22
9-MUL1709,s-22,u-39
10-MUL1709,u-39,s-5
11-MUL1709,s-5,u-7
12-MUL1709,u-7,s-17
13-MUL1709,s-17,u-0
14-MUL1709,u-0,s-17
15-MUL1709,s-17,u-46
16-MUL1709,u-46,s-45
0-SNG02265,u-0,s-48
1-SNG02265,s-48,u-6
2-SNG02265,u-6,s-48
3-SNG02265,s-48,u-5
4-SNG02265,u-5,s-11
5-SNG02265,s-11,u-8
6-SNG02265,u-8,s-17
7-SNG02265,s-17,u-39
8-SNG02265,u-39,s-18
9-SNG02265,s-18,u-0
10-SNG02265,u-0,s-5
11-SNG02265,s-5,u-47
12-SNG02265,u-47,s-37
13-SNG02265,s-37,u-51
14-SNG02265,u-51,s-41
0-SNG01526,u-9,s-10
1-SNG01526,s-10,u-8
2-SNG01526,u-8,s-9
3-SNG01526,s-9,u-6
4-SNG01526,u-6,s-1
5-SNG01526,s-1,u-54
6-SNG01526,u-54,s-63
7-SNG01526,s-63,u-46
8-SNG01526,u-46,s-33
0-PMUL3768,u-25,s-23
1-PMUL3768,s-23,u-25
2-PMUL3768,u-25,s-62
3-PMUL3768,s-62,u-11
4-PMUL3768,u-11,s-3
5-PMUL3768,s-3,u-27
6-PMUL3768,u-27,s-66
0-PMUL0180,u-25,s-71
1-PMUL0180,s-71,u-29
2-PMUL0180,u-29,s-22
3-PMUL0180,s-22,u-34
4-PMUL0180,u-34,s-23
5-PMUL0180,s-23,u-61
6-PMUL0180,u-61,s-23
7-PMUL0180,s-23,u-6
8-PMUL0180,u-6,s-3
9-PMUL0180,s-3,u-16
10-PMUL0180,u-16,s-71
11-PMUL0180,s-71,u-10
12-PMUL0180,u-10,s-29
13-PMUL0180,s-29,u-56
14-PMUL0180,u-56,s-14
15-PMUL0180,s-14,u-19
16-PMUL0180,u-19,s-58
17-PMUL0180,s-58,u-9
18-PMUL0180,u-9,s-2
19-PMUL0180,s-2,u-11
20-PMUL0180,u-11,s-14
21-PMUL0180,s-14,u-9
22-PMUL0180,u-9,s-11
23-PMUL0180,s-11,u-41
24-PMUL0180,u-41,s-1
25-PMUL0180,s-1,u-52
26-PMUL0180,u-52,s-38
0-SNG01652,u-9,s-6
1-SNG01652,s-6,u-6
2-SNG01652,u-6,s-6
3-SNG01652,s-6,u-8
4-SNG01652,u-8,s-1
5-SNG01652,s-1,u-47
6-SNG01652,u-47,s-43
0-WOZ20670,u-25,s-67
1-WOZ20670,s-67,u-25
2-WOZ20670,u-25,s-23
3-WOZ20670,s-23,u-56
4-WOZ20670,u-56,s-55
5-WOZ20670,s-55,u-46
6-WOZ20670,u-46,s-41
0-PMUL2911,u-28,s-75
1-PMUL2911,s-75,u-36
2-PMUL2911,u-36,s-60
3-PMUL2911,s-60,u-56
4-PMUL2911,u-56,s-58
5-PMUL2911,s-58,u-20
6-PMUL2911,u-20,s-28
7-PMUL2911,s-28,u-44
8-PMUL2911,u-44,s-73
9-PMUL2911,s-73,u-36
10-PMUL2911,u-36,s-58
11-PMUL2911,s-58,u-18
12-PMUL2911,u-18,s-22
13-PMUL2911,s-22,u-56
14-PMUL2911,u-56,s-54
15-PMUL2911,s-54,u-47
16-PMUL2911,u-47,s-41
0-PMUL2883,u-28,s-23
1-PMUL2883,s-23,u-26
2-PMUL2883,u-26,s-61
3-PMUL2883,s-61,u-57
4-PMUL2883,u-57,s-52
5-PMUL2883,s-52,u-27
6-PMUL2883,u-27,s-75
7-PMUL2883,s-75,u-14
8-PMUL2883,u-14,s-28
9-PMUL2883,s-28,u-11
10-PMUL2883,u-11,s-3
11-PMUL2883,s-3,u-47
12-PMUL2883,u-47,s-49
0-PMUL2592,u-16,s-22
1-PMUL2592,s-22,u-37
2-PMUL2592,u-37,s-29
3-PMUL2592,s-29,u-42
4-PMUL2592,u-42,s-29
5-PMUL2592,s-29,u-20
6-PMUL2592,u-20,s-28
7-PMUL2592,s-28,u-20
8-PMUL2592,u-20,s-58
9-PMUL2592,s-58,u-11
10-PMUL2592,u-11,s-3
11-PMUL2592,s-3,u-26
12-PMUL2592,u-26,s-77
13-PMUL2592,s-77,u-0
14-PMUL2592,u-0,s-54
15-PMUL2592,s-54,u-56
16-PMUL2592,u-56,s-55
17-PMUL2592,s-55,u-58
18-PMUL2592,u-58,s-52
19-PMUL2592,s-52,u-47
20-PMUL2592,u-47,s-63
21-PMUL2592,s-63,u-47
22-PMUL2592,u-47,s-41
0-PMUL0703,u-0,s-69
1-PMUL0703,s-69,u-36
2-PMUL0703,u-36,s-54
3-PMUL0703,s-54,u-11
4-PMUL0703,u-11,s-10
5-PMUL0703,s-10,u-61
6-PMUL0703,u-61,s-3
7-PMUL0703,s-3,u-2
8-PMUL0703,u-2,s-17
9-PMUL0703,s-17,u-61
10-PMUL0703,u-61,s-15
11-PMUL0703,s-15,u-12
12-PMUL0703,u-12,s-5
13-PMUL0703,s-5,u-47
14-PMUL0703,u-47,s-41
0-MUL1864,u-28,s-74
1-MUL1864,s-74,u-35
2-MUL1864,u-35,s-59
3-MUL1864,s-59,u-34
4-MUL1864,u-34,s-75
5-MUL1864,s-75,u-35
6-MUL1864,u-35,s-56
7-MUL1864,s-56,u-0
8-MUL1864,u-0,s-17
9-MUL1864,s-17,u-8
10-MUL1864,u-8,s-20
11-MUL1864,s-20,u-61
12-MUL1864,u-61,s-5
13-MUL1864,s-5,u-46
14-MUL1864,u-46,s-41
0-PMUL4085,u-0,s-70
1-PMUL4085,s-70,u-22
2-PMUL4085,u-22,s-23
3-PMUL4085,s-23,u-41
4-PMUL4085,u-41,s-69
5-PMUL4085,s-69,u-37
6-PMUL4085,u-37,s-74
7-PMUL4085,s-74,u-56
8-PMUL4085,u-56,s-54
9-PMUL4085,s-54,u-3
10-PMUL4085,u-3,s-48
11-PMUL4085,s-48,u-61
12-PMUL4085,u-61,s-15
13-PMUL4085,s-15,u-40
14-PMUL4085,u-40,s-15
15-PMUL4085,s-15,u-61
16-PMUL4085,u-61,s-3
17-PMUL4085,s-3,u-46
18-PMUL4085,u-46,s-41
0-PMUL2131,u-25,s-70
1-PMUL2131,s-70,u-25
2-PMUL2131,u-25,s-69
3-PMUL2131,s-69,u-25
4-PMUL2131,u-25,s-23
5-PMUL2131,s-23,u-56
6-PMUL2131,u-56,s-57
7-PMUL2131,s-57,u-25
8-PMUL2131,u-25,s-62
9-PMUL2131,s-62,u-9
10-PMUL2131,u-9,s-52
11-PMUL2131,s-52,u-9
12-PMUL2131,u-9,s-1
13-PMUL2131,s-1,u-47
14-PMUL2131,u-47,s-63
0-PMUL0148,u-25,s-52
1-PMUL0148,s-52,u-56
2-PMUL0148,u-56,s-67
3-PMUL0148,s-67,u-37
4-PMUL0148,u-37,s-58
5-PMUL0148,s-58,u-16
6-PMUL0148,u-16,s-63
0-PMUL3241,u-0,s-7
1-PMUL3241,s-7,u-0
2-PMUL3241,u-0,s-48
3-PMUL3241,s-48,u-12
4-PMUL3241,u-12,s-5
5-PMUL3241,s-5,u-25
6-PMUL3241,u-25,s-23
7-PMUL3241,s-23,u-37
8-PMUL3241,u-37,s-23
9-PMUL3241,s-23,u-56
10-PMUL3241,u-56,s-54
11-PMUL3241,s-54,u-47
12-PMUL3241,u-47,s-43
0-PMUL2086,u-6,s-54
1-PMUL2086,s-54,u-34
2-PMUL2086,u-34,s-58
3-PMUL2086,s-58,u-56
4-PMUL2086,u-56,s-56
5-PMUL2086,s-56,u-25
6-PMUL2086,u-25,s-73
7-PMUL2086,s-73,u-25
8-PMUL2086,u-25,s-23
9-PMUL2086,s-23,u-56
10-PMUL2086,u-56,s-52
11-PMUL2086,s-52,u-9
12-PMUL2086,u-9,s-2
13-PMUL2086,s-2,u-10
14-PMUL2086,u-10,s-9
15-PMUL2086,s-9,u-6
16-PMUL2086,u-6,s-1
17-PMUL2086,s-1,u-46
18-PMUL2086,u-46,s-65
0-SNG0434,u-0,s-17
1-SNG0434,s-17,u-0
2-SNG0434,u-0,s-20
3-SNG0434,s-20,u-1
4-SNG0434,u-1,s-19
5-SNG0434,s-19,u-47
6-SNG0434,u-47,s-41
0-PMUL4901,u-0,s-72
1-PMUL4901,s-72,u-3
2-PMUL4901,u-3,s-17
3-PMUL4901,s-17,u-0
4-PMUL4901,u-0,s-17
5-PMUL4901,s-17,u-28
6-PMUL4901,u-28,s-60
7-PMUL4901,s-60,u-56
8-PMUL4901,u-56,s-56
9-PMUL4901,s-56,u-47
10-PMUL4901,u-47,s-41
0-MUL1194,u-42,s-68
1-MUL1194,s-68,u-42
2-MUL1194,u-42,s-75
3-MUL1194,s-75,u-56
4-MUL1194,u-56,s-67
5-MUL1194,s-67,u-57
6-MUL1194,u-57,s-54
7-MUL1194,s-54,u-17
8-MUL1194,u-17,s-25
9-MUL1194,s-25,u-61
10-MUL1194,u-61,s-3
11-MUL1194,s-3,u-9
12-MUL1194,u-9,s-2
13-MUL1194,s-2,u-15
14-MUL1194,u-15,s-21
15-MUL1194,s-21,u-16
16-MUL1194,u-16,s-1
17-MUL1194,s-1,u-47
18-MUL1194,u-47,s-42
0-PMUL3389,u-20,s-28
1-PMUL3389,s-28,u-42
2-PMUL3389,u-42,s-22
3-PMUL3389,s-22,u-11
4-PMUL3389,u-11,s-3
5-PMUL3389,s-3,u-0
6-PMUL3389,u-0,s-7
7-PMUL3389,s-7,u-3
8-PMUL3389,u-3,s-17
9-PMUL3389,s-17,u-3
10-PMUL3389,u-3,s-17
11-PMUL3389,s-17,u-12
12-PMUL3389,u-12,s-5
13-PMUL3389,s-5,u-47
14-PMUL3389,u-47,s-46
0-SNG0798,u-0,s-52
1-SNG0798,s-52,u-11
2-SNG0798,u-11,s-12
3-SNG0798,s-12,u-11
4-SNG0798,u-11,s-3
5-SNG0798,s-3,u-47
6-SNG0798,u-47,s-63
0-SNG0328,u-2,s-7
1-SNG0328,s-7,u-0
2-SNG0328,u-0,s-17
3-SNG0328,s-17,u-40
4-SNG0328,u-40,s-15
5-SNG0328,s-15,u-51
6-SNG0328,u-51,s-18
7-SNG0328,s-18,u-1
8-SNG0328,u-1,s-63
9-SNG0328,s-63,u-47
10-SNG0328,u-47,s-38
0-PMUL1534,u-16,s-28
1-PMUL1534,s-28,u-14
2-PMUL1534,u-14,s-22
3-PMUL1534,s-22,u-61
4-PMUL1534,u-61,s-22
5-PMUL1534,s-22,u-28
6-PMUL1534,u-28,s-3
7-PMUL1534,s-3,u-0
8-PMUL1534,u-0,s-13
9-PMUL1534,s-13,u-2
10-PMUL1534,u-2,s-13
11-PMUL1534,s-13,u-5
12-PMUL1534,u-5,s-17
13-PMUL1534,s-17,u-0
14-PMUL1534,u-0,s-63
15-PMUL1534,s-63,u-2
16-PMUL1534,u-2,s-18
17-PMUL1534,s-18,u-0
18-PMUL1534,u-0,s-14
19-PMUL1534,s-14,u-12
20-PMUL1534,u-12,s-3
21-PMUL1534,s-3,u-47
22-PMUL1534,u-47,s-41
0-SNG0202,u-56,s-67
1-SNG0202,s-67,u-56
2-SNG0202,u-56,s-52
3-SNG0202,s-52,u-48
4-SNG0202,u-48,s-41
0-MUL0948,u-25,s-52
1-MUL0948,s-52,u-11
2-MUL0948,u-11,s-3
3-MUL0948,s-3,u-42
4-MUL0948,u-42,s-61
5-MUL0948,s-61,u-36
6-MUL0948,u-36,s-77
7-MUL0948,s-77,u-56
8-MUL0948,u-56,s-55
9-MUL0948,s-55,u-47
10-MUL0948,u-47,s-42
0-PMUL4042,u-0,s-13
1-PMUL4042,s-13,u-0
2-PMUL4042,u-0,s-22
3-PMUL4042,s-22,u-39
4-PMUL4042,u-39,s-5
5-PMUL4042,s-5,u-25
6-PMUL4042,u-25,s-22
7-PMUL4042,s-22,u-11
8-PMUL4042,u-11,s-3
9-PMUL4042,s-3,u-46
10-PMUL4042,u-46,s-38
0-PMUL0603,u-25,s-74
1-PMUL0603,s-74,u-44
2-PMUL0603,u-44,s-14
3-PMUL0603,s-14,u-11
4-PMUL0603,u-11,s-3
5-PMUL0603,s-3,u-0
6-PMUL0603,u-0,s-72
7-PMUL0603,s-72,u-0
8-PMUL0603,u-0,s-22
9-PMUL0603,s-22,u-40
10-PMUL0603,u-40,s-5
11-PMUL0603,s-5,u-47
12-PMUL0603,u-47,s-36
0-SNG01392,u-9,s-10
1-SNG01392,s-10,u-8
2-SNG01392,u-8,s-1
3-SNG01392,s-1,u-46
4-SNG01392,u-46,s-50
0-PMUL0208,u-0,s-52
1-PMUL0208,s-52,u-37
2-PMUL0208,u-37,s-23
3-PMUL0208,s-23,u-59
4-PMUL0208,u-59,s-23
5-PMUL0208,s-23,u-11
6-PMUL0208,u-11,s-57
7-PMUL0208,s-57,u-17
8-PMUL0208,u-17,s-69
9-PMUL0208,s-69,u-37
10-PMUL0208,u-37,s-25
11-PMUL0208,s-25,u-11
12-PMUL0208,u-11,s-3
13-PMUL0208,s-3,u-47
14-PMUL0208,u-47,s-47
0-SNG1234,u-0,s-6
1-SNG1234,s-6,u-0
2-SNG1234,u-0,s-48
3-SNG1234,s-48,u-1
4-SNG1234,u-1,s-19
5-SNG1234,s-19,u-47
6-SNG1234,u-47,s-17
7-SNG1234,s-17,u-47
8-SNG1234,u-47,s-43
0-SNG0995,u-20,s-74
1-SNG0995,s-74,u-44
2-SNG0995,u-44,s-28
3-SNG0995,s-28,u-18
4-SNG0995,u-18,s-69
5-SNG0995,s-69,u-36
6-SNG0995,u-36,s-24
7-SNG0995,s-24,u-13
8-SNG0995,u-13,s-69
9-SNG0995,s-69,u-56
10-SNG0995,u-56,s-54
11-SNG0995,s-54,u-47
12-SNG0995,u-47,s-38
0-PMUL0637,u-0,s-23
1-PMUL0637,s-23,u-0
2-PMUL0637,u-0,s-63
3-PMUL0637,s-63,u-5
4-PMUL0637,u-5,s-17
5-PMUL0637,s-17,u-8
6-PMUL0637,u-8,s-48
7-PMUL0637,s-48,u-1
8-PMUL0637,u-1,s-48
9-PMUL0637,s-48,u-25
10-PMUL0637,u-25,s-22
11-PMUL0637,s-22,u-11
12-PMUL0637,u-11,s-3
13-PMUL0637,s-3,u-51
14-PMUL0637,u-51,s-41
0-PMUL2753,u-26,s-72
1-PMUL2753,s-72,u-56
2-PMUL2753,u-56,s-58
3-PMUL2753,s-58,u-16
4-PMUL2753,u-16,s-72
5-PMUL2753,s-72,u-11
6-PMUL2753,u-11,s-22
7-PMUL2753,s-22,u-51
8-PMUL2753,u-51,s-47
0-MUL2512,u-16,s-25
1-MUL2512,s-25,u-11
2-MUL2512,u-11,s-21
3-MUL2512,s-21,u-13
4-MUL2512,u-13,s-3
5-MUL2512,s-3,u-28
6-MUL2512,u-28,s-75
7-MUL2512,s-75,u-56
8-MUL2512,u-56,s-61
9-MUL2512,s-61,u-9
10-MUL2512,u-9,s-9
11-MUL2512,s-9,u-9
12-MUL2512,u-9,s-1
13-MUL2512,s-1,u-47
14-MUL2512,u-47,s-41
0-SNG01887,u-25,s-62
1-SNG01887,s-62,u-56
2-SNG01887,u-56,s-55
3-SNG01887,s-55,u-46
4-SNG01887,u-46,s-38
0-PMUL1144,u-0,s-13
1-PMUL1144,s-13,u-8
2-PMUL1144,u-8,s-48
3-PMUL1144,s-48,u-61
4-PMUL1144,u-61,s-3
0-SNG01244,u-30,s-52
1-SNG01244,s-52,u-56
2-SNG01244,u-56,s-57
3-SNG01244,s-57,u-46
4-SNG01244,u-46,s-63
0-MUL2577,u-16,s-25
1-MUL2577,s-25,u-19
2-MUL2577,u-19,s-27
3-MUL2577,s-27,u-11
4-MUL2577,u-11,s-3
5-MUL2577,s-3,u-42
6-MUL2577,u-42,s-68
7-MUL2577,s-68,u-26
8-MUL2577,u-26,s-62
9-MUL2577,s-62,u-9
10-MUL2577,u-9,s-1
11-MUL2577,s-1,u-47
12-MUL2577,u-47,s-41
0-PMUL3429,u-0,s-13
1-PMUL3429,s-13,u-5
2-PMUL3429,u-5,s-73
3-PMUL3429,s-73,u-6
4-PMUL3429,u-6,s-48
5-PMUL3429,s-48,u-0
6-PMUL3429,u-0,s-17
7-PMUL3429,s-17,u-7
8-PMUL3429,u-7,s-17
9-PMUL3429,s-17,u-12
10-PMUL3429,u-12,s-3
11-PMUL3429,s-3,u-35
12-PMUL3429,u-35,s-59
13-PMUL3429,s-59,u-56
14-PMUL3429,u-56,s-59
15-PMUL3429,s-59,u-48
16-PMUL3429,u-48,s-38
0-MUL0981,u-25,s-23
1-MUL0981,s-23,u-22
2-MUL0981,u-22,s-23
3-MUL0981,s-23,u-22
4-MUL0981,u-22,s-23
5-MUL0981,s-23,u-56
6-MUL0981,u-56,s-54
7-MUL0981,s-54,u-26
8-MUL0981,u-26,s-77
9-MUL0981,s-77,u-50
10-MUL0981,u-50,s-58
11-MUL0981,s-58,u-56
12-MUL0981,u-56,s-54
13-MUL0981,s-54,u-46
14-MUL0981,u-46,s-33
0-MUL0486,u-28,s-75
1-MUL0486,s-75,u-56
2-MUL0486,u-56,s-62
3-MUL0486,s-62,u-0
4-MUL0486,u-0,s-8
5-MUL0486,s-8,u-0
6-MUL0486,u-0,s-17
7-MUL0486,s-17,u-7
8-MUL0486,u-7,s-16
9-MUL0486,s-16,u-1
10-MUL0486,u-1,s-18
11-MUL0486,s-18,u-48
12-MUL0486,u-48,s-3
13-MUL0486,s-3,u-47
14-MUL0486,u-47,s-41
0-PMUL3355,u-0,s-54
1-PMUL3355,s-54,u-59
2-PMUL3355,u-59,s-67
3-PMUL3355,s-67,u-25
4-PMUL3355,u-25,s-23
5-PMUL3355,s-23,u-11
6-PMUL3355,u-11,s-3
7-PMUL3355,s-3,u-47
8-PMUL3355,u-47,s-3
9-PMUL3355,s-3,u-47
10-PMUL3355,u-47,s-41
11-PMUL3355,s-41,u-55
12-PMUL3355,u-55,s-38
0-PMUL1856,u-0,s-10
1-PMUL1856,s-10,u-5
2-PMUL1856,u-5,s-48
3-PMUL1856,s-48,u-0
4-PMUL1856,u-0,s-48
5-PMUL1856,s-48,u-61
6-PMUL1856,u-61,s-5
7-PMUL1856,s-5,u-14
8-PMUL1856,u-14,s-74
9-PMUL1856,s-74,u-45
10-PMUL1856,u-45,s-22
11-PMUL1856,s-22,u-11
12-PMUL1856,u-11,s-3
13-PMUL1856,s-3,u-46
14-PMUL1856,u-46,s-46
0-PMUL2530,u-28,s-75
1-PMUL2530,s-75,u-60
2-PMUL2530,u-60,s-61
3-PMUL2530,s-61,u-56
4-PMUL2530,u-56,s-54
5-PMUL2530,s-54,u-0
6-PMUL2530,u-0,s-29
7-PMUL2530,s-29,u-11
8-PMUL2530,u-11,s-3
9-PMUL2530,s-3,u-47
10-PMUL2530,u-47,s-41
0-PMUL0196,u-27,s-71
1-PMUL0196,s-71,u-17
2-PMUL0196,u-17,s-27
3-PMUL0196,s-27,u-11
4-PMUL0196,u-11,s-12
5-PMUL0196,s-12,u-61
6-PMUL0196,u-61,s-3
7-PMUL0196,s-3,u-25
8-PMUL0196,u-25,s-70
9-PMUL0196,s-70,u-24
10-PMUL0196,u-24,s-23
11-PMUL0196,s-23,u-12
12-PMUL0196,u-12,s-3
13-PMUL0196,s-3,u-9
14-PMUL0196,u-9,s-1
15-PMUL0196,s-1,u-46
16-PMUL0196,u-46,s-41
0-MUL1161,u-0,s-76
1-MUL1161,s-76,u-28
2-MUL1161,u-28,s-77
3-MUL1161,s-77,u-27
4-MUL1161,u-27,s-28
5-MUL1161,s-28,u-16
6-MUL1161,u-16,s-27
7-MUL1161,s-27,u-11
8-MUL1161,u-11,s-22
9-MUL1161,s-22,u-6
10-MUL1161,u-6,s-3
0-PMUL3311,u-25,s-66
1-PMUL3311,s-66,u-42
2-PMUL3311,u-42,s-22
3-PMUL3311,s-22,u-11
4-PMUL3311,u-11,s-3
5-PMUL3311,s-3,u-46
6-PMUL3311,u-46,s-63
7-PMUL3311,s-63,u-25
8-PMUL3311,u-25,s-22
9-PMUL3311,s-22,u-56
10-PMUL3311,u-56,s-62
11-PMUL3311,s-62,u-47
12-PMUL3311,u-47,s-41
0-SNG1184,u-16,s-26
1-SNG1184,s-26,u-47
2-SNG1184,u-47,s-41
0-SNG01717,u-0,s-17
1-SNG01717,s-17,u-7
2-SNG01717,u-7,s-48
3-SNG01717,s-48,u-37
4-SNG01717,u-37,s-18
5-SNG01717,s-18,u-0
6-SNG01717,u-0,s-15
7-SNG01717,s-15,u-49
8-SNG01717,u-49,s-46
0-SNG0392,u-0,s-6
1-SNG0392,s-6,u-0
2-SNG0392,u-0,s-6
3-SNG0392,s-6,u-2
4-SNG0392,u-2,s-17
5-SNG0392,s-17,u-8
6-SNG0392,u-8,s-17
7-SNG0392,s-17,u-0
8-SNG0392,u-0,s-48
9-SNG0392,s-48,u-49
10-SNG0392,u-49,s-63
11-SNG0392,s-63,u-46
12-SNG0392,u-46,s-63
0-PMUL3767,u-2,s-13
1-PMUL3767,s-13,u-5
2-PMUL3767,u-5,s-48
3-PMUL3767,s-48,u-40
4-PMUL3767,u-40,s-5
5-PMUL3767,s-5,u-16
6-PMUL3767,u-16,s-22
7-PMUL3767,s-22,u-20
8-PMUL3767,u-20,s-58
9-PMUL3767,s-58,u-11
10-PMUL3767,u-11,s-14
11-PMUL3767,s-14,u-11
12-PMUL3767,u-11,s-26
0-MUL0950,u-25,s-23
1-MUL0950,s-23,u-25
2-MUL0950,u-25,s-23
3-MUL0950,s-23,u-61
4-MUL0950,u-61,s-3
5-MUL0950,s-3,u-26
6-MUL0950,u-26,s-77
7-MUL0950,s-77,u-26
8-MUL0950,u-26,s-52
9-MUL0950,s-52,u-49
10-MUL0950,u-49,s-41
0-PMUL0544,u-0,s-6
1-PMUL0544,s-6,u-0
2-PMUL0544,u-0,s-8
3-PMUL0544,s-8,u-7
4-PMUL0544,u-7,s-17
5-PMUL0544,s-17,u-7
6-PMUL0544,u-7,s-17
7-PMUL0544,s-17,u-24
8-PMUL0544,u-24,s-23
9-PMUL0544,s-23,u-11
10-PMUL0544,u-11,s-3
11-PMUL0544,s-3,u-47
12-PMUL0544,u-47,s-41
0-PMUL4266,u-0,s-71
1-PMUL4266,s-71,u-0
2-PMUL4266,u-0,s-17
3-PMUL4266,s-17,u-7
4-PMUL4266,u-7,s-20
5-PMUL4266,s-20,u-40
6-PMUL4266,u-40,s-5
7-PMUL4266,s-5,u-20
8-PMUL4266,u-20,s-71
9-PMUL4266,s-71,u-44
10-PMUL4266,u-44,s-68
11-PMUL4266,s-68,u-41
12-PMUL4266,u-41,s-14
13-PMUL4266,s-14,u-15
14-PMUL4266,u-15,s-72
15-PMUL4266,s-72,u-16
16-PMUL4266,u-16,s-58
17-PMUL4266,s-58,u-46
18-PMUL4266,u-46,s-46
0-PMUL0730,u-25,s-20
1-PMUL0730,s-20,u-29
2-PMUL0730,u-29,s-23
3-PMUL0730,s-23,u-61
4-PMUL0730,u-61,s-57
0-SNG01708,u-9,s-7
1-SNG01708,s-7,u-0
2-SNG01708,u-0,s-1
3-SNG01708,s-1,u-47
4-SNG01708,u-47,s-38
0-SNG0165,u-30,s-22
1-SNG0165,s-22,u-56
2-SNG0165,u-56,s-57
3-SNG0165,s-57,u-47
4-SNG0165,u-47,s-2
5-SNG0165,s-2,u-46
6-SNG0165,u-46,s-32
0-SNG02231,u-30,s-71
1-SNG02231,s-71,u-45
2-SNG02231,u-45,s-52
3-SNG02231,s-52,u-56
4-SNG02231,u-56,s-54
5-SNG02231,s-54,u-46
6-SNG02231,u-46,s-41
0-SNG01851,u-30,s-52
1-SNG01851,s-52,u-56
2-SNG01851,u-56,s-54
3-SNG01851,s-54,u-46
4-SNG01851,u-46,s-73
5-SNG01851,s-73,u-46
6-SNG01851,u-46,s-49
0-PMUL2584,u-16,s-29
1-PMUL2584,s-29,u-11
2-PMUL2584,u-11,s-14
3-PMUL2584,s-14,u-13
4-PMUL2584,u-13,s-3
5-PMUL2584,s-3,u-26
6-PMUL2584,u-26,s-61
7-PMUL2584,s-61,u-56
8-PMUL2584,u-56,s-67
9-PMUL2584,s-67,u-9
10-PMUL2584,u-9,s-1
11-PMUL2584,s-1,u-47
12-PMUL2584,u-47,s-63
0-MUL1043,u-34,s-74
1-MUL1043,s-74,u-56
2-MUL1043,u-56,s-55
3-MUL1043,s-55,u-14
4-MUL1043,u-14,s-74
5-MUL1043,s-74,u-17
6-MUL1043,u-17,s-27
7-MUL1043,s-27,u-50
8-MUL1043,u-50,s-3
9-MUL1043,s-3,u-36
10-MUL1043,u-36,s-14
11-MUL1043,s-14,u-11
12-MUL1043,u-11,s-4
13-MUL1043,s-4,u-9
14-MUL1043,u-9,s-10
15-MUL1043,s-10,u-9
16-MUL1043,u-9,s-1
17-MUL1043,s-1,u-47
18-MUL1043,u-47,s-41
0-MUL2500,u-25,s-23
1-MUL2500,s-23,u-44
2-MUL2500,u-44,s-23
3-MUL2500,s-23,u-12
4-MUL2500,u-12,s-3
5-MUL2500,s-3,u-34
6-MUL2500,u-34,s-75
7-MUL2500,s-75,u-34
8-MUL2500,u-34,s-61
9-MUL2500,s-61,u-57
10-MUL2500,u-57,s-54
11-MUL2500,s-54,u-60
12-MUL2500,u-60,s-61
13-MUL2500,s-61,u-9
14-MUL2500,u-9,s-1
15-MUL2500,s-1,u-47
16-MUL2500,u-47,s-46
0-PMUL0214,u-25,s-69
1-PMUL0214,s-69,u-38
2-PMUL0214,u-38,s-23
3-PMUL0214,s-23,u-11
4-PMUL0214,u-11,s-22
5-PMUL0214,s-22,u-61
6-PMUL0214,u-61,s-3
